image_file,annotation_count,classes,primary_class,max_damage_area_ratio,image_path,dataset,country,split
India_008261.jpg,6,Alligator Crack|Longitudinal Crack|Pothole,Pothole,0.0164004629629629,data/raw/road_damage/India/India/train/images/India_008261.jpg,RDD2022,India,train
India_008263.jpg,5,Alligator Crack|Pothole,Pothole,0.1473418209876543,data/raw/road_damage/India/India/train/images/India_008263.jpg,RDD2022,India,train
India_008266.jpg,1,Alligator Crack,Alligator Crack,0.2044135802469135,data/raw/road_damage/India/India/train/images/India_008266.jpg,RDD2022,India,train
India_008267.jpg,4,Alligator Crack|Longitudinal Crack|Pothole,Pothole,0.0926851851851851,data/raw/road_damage/India/India/train/images/India_008267.jpg,RDD2022,India,train
India_008271.jpg,2,Alligator Crack|Pothole,Pothole,0.1388792438271605,data/raw/road_damage/India/India/train/images/India_008271.jpg,RDD2022,India,train
India_008279.jpg,1,Pothole,Pothole,0.19609375,data/raw/road_damage/India/India/train/images/India_008279.jpg,RDD2022,India,train
India_008280.jpg,3,Longitudinal Crack,Longitudinal Crack,0.0912635030864197,data/raw/road_damage/India/India/train/images/India_008280.jpg,RDD2022,India,train
India_008282.jpg,2,Alligator Crack|Pothole,Pothole,0.0091820987654321,data/raw/road_damage/India/India/train/images/India_008282.jpg,RDD2022,India,train
India_008284.jpg,1,Alligator Crack,Alligator Crack,0.0788368055555555,data/raw/road_damage/India/India/train/images/India_008284.jpg,RDD2022,India,train
India_008285.jpg,3,Pothole,Pothole,0.1044849537037037,data/raw/road_damage/India/India/train/images/India_008285.jpg,RDD2022,India,train
India_008292.jpg,1,Pothole,Pothole,0.0858719135802469,data/raw/road_damage/India/India/train/images/India_008292.jpg,RDD2022,India,train
India_008296.jpg,2,Alligator Crack|Pothole,Alligator Crack,0.2293229166666666,data/raw/road_damage/India/India/train/images/India_008296.jpg,RDD2022,India,train
India_008297.jpg,3,Pothole,Pothole,0.1525308641975308,data/raw/road_damage/India/India/train/images/India_008297.jpg,RDD2022,India,train
India_008301.jpg,5,Alligator Crack|Longitudinal Crack|Pothole,Alligator Crack,0.0271315586419753,data/raw/road_damage/India/India/train/images/India_008301.jpg,RDD2022,India,train
India_008304.jpg,4,Alligator Crack|Longitudinal Crack|Pothole,Longitudinal Crack,0.2862307098765432,data/raw/road_damage/India/India/train/images/India_008304.jpg,RDD2022,India,train
India_008306.jpg,2,Alligator Crack|Longitudinal Crack,Longitudinal Crack,0.0258294753086419,data/raw/road_damage/India/India/train/images/India_008306.jpg,RDD2022,India,train
India_008307.jpg,1,Transverse Crack,Transverse Crack,0.0180690586419753,data/raw/road_damage/India/India/train/images/India_008307.jpg,RDD2022,India,train
India_008308.jpg,1,Pothole,Pothole,0.0032465277777777,data/raw/road_damage/India/India/train/images/India_008308.jpg,RDD2022,India,train
India_008313.jpg,1,Alligator Crack,Alligator Crack,0.0832677469135802,data/raw/road_damage/India/India/train/images/India_008313.jpg,RDD2022,India,train
India_008314.jpg,1,Alligator Crack,Alligator Crack,0.0771682098765432,data/raw/road_damage/India/India/train/images/India_008314.jpg,RDD2022,India,train
India_008317.jpg,7,Alligator Crack|Longitudinal Crack|Pothole,Pothole,0.0498784722222222,data/raw/road_damage/India/India/train/images/India_008317.jpg,RDD2022,India,train
India_008321.jpg,3,Alligator Crack|Pothole,Pothole,0.2110030864197531,data/raw/road_damage/India/India/train/images/India_008321.jpg,RDD2022,India,train
India_008322.jpg,2,Longitudinal Crack,Longitudinal Crack,0.00171875,data/raw/road_damage/India/India/train/images/India_008322.jpg,RDD2022,India,train
India_008323.jpg,1,Longitudinal Crack,Longitudinal Crack,0.0333526234567901,data/raw/road_damage/India/India/train/images/India_008323.jpg,RDD2022,India,train
India_008325.jpg,2,Alligator Crack|Longitudinal Crack,Alligator Crack,0.2600694444444444,data/raw/road_damage/India/India/train/images/India_008325.jpg,RDD2022,India,train
India_008327.jpg,2,Alligator Crack|Pothole,Alligator Crack,0.23375,data/raw/road_damage/India/India/train/images/India_008327.jpg,RDD2022,India,train
India_008329.jpg,1,Alligator Crack,Alligator Crack,0.2390162037037037,data/raw/road_damage/India/India/train/images/India_008329.jpg,RDD2022,India,train
India_008333.jpg,3,Alligator Crack|Longitudinal Crack,Longitudinal Crack,0.0858391203703703,data/raw/road_damage/India/India/train/images/India_008333.jpg,RDD2022,India,train
India_008336.jpg,1,Pothole,Pothole,0.0174151234567901,data/raw/road_damage/India/India/train/images/India_008336.jpg,RDD2022,India,train
India_008339.jpg,1,Pothole,Pothole,0.0302469135802469,data/raw/road_damage/India/India/train/images/India_008339.jpg,RDD2022,India,train
India_008340.jpg,2,Alligator Crack|Longitudinal Crack,Longitudinal Crack,0.1248148148148148,data/raw/road_damage/India/India/train/images/India_008340.jpg,RDD2022,India,train
India_008343.jpg,2,Alligator Crack,Alligator Crack,0.0638888888888888,data/raw/road_damage/India/India/train/images/India_008343.jpg,RDD2022,India,train
India_008344.jpg,1,Alligator Crack,Alligator Crack,0.0951967592592592,data/raw/road_damage/India/India/train/images/India_008344.jpg,RDD2022,India,train
India_008355.jpg,1,Longitudinal Crack,Longitudinal Crack,0.0035802469135802,data/raw/road_damage/India/India/train/images/India_008355.jpg,RDD2022,India,train
India_008359.jpg,2,Alligator Crack|Longitudinal Crack,Alligator Crack,0.0454706790123456,data/raw/road_damage/India/India/train/images/India_008359.jpg,RDD2022,India,train
India_008367.jpg,5,Pothole,Pothole,0.0404340277777777,data/raw/road_damage/India/India/train/images/India_008367.jpg,RDD2022,India,train
India_008368.jpg,2,Longitudinal Crack,Longitudinal Crack,0.0117129629629629,data/raw/road_damage/India/India/train/images/India_008368.jpg,RDD2022,India,train
India_008371.jpg,2,Alligator Crack,Alligator Crack,0.0805729166666666,data/raw/road_damage/India/India/train/images/India_008371.jpg,RDD2022,India,train
India_008374.jpg,3,Alligator Crack|Longitudinal Crack,Longitudinal Crack,0.1378202160493827,data/raw/road_damage/India/India/train/images/India_008374.jpg,RDD2022,India,train
India_008375.jpg,1,Alligator Crack,Alligator Crack,0.0617496141975308,data/raw/road_damage/India/India/train/images/India_008375.jpg,RDD2022,India,train
India_008376.jpg,1,Longitudinal Crack,Longitudinal Crack,0.023346836419753,data/raw/road_damage/India/India/train/images/India_008376.jpg,RDD2022,India,train
India_008378.jpg,2,Pothole,Pothole,0.0115239197530864,data/raw/road_damage/India/India/train/images/India_008378.jpg,RDD2022,India,train
India_008383.jpg,2,Longitudinal Crack|Pothole,Pothole,0.0236979166666666,data/raw/road_damage/India/India/train/images/India_008383.jpg,RDD2022,India,train
India_008385.jpg,3,Alligator Crack|Longitudinal Crack,Longitudinal Crack,0.0544270833333333,data/raw/road_damage/India/India/train/images/India_008385.jpg,RDD2022,India,train
India_008386.jpg,4,Alligator Crack|Longitudinal Crack|Pothole,Longitudinal Crack,0.1329648919753086,data/raw/road_damage/India/India/train/images/India_008386.jpg,RDD2022,India,train
India_008389.jpg,1,Pothole,Pothole,0.0228395061728395,data/raw/road_damage/India/India/train/images/India_008389.jpg,RDD2022,India,train
India_008390.jpg,3,Alligator Crack|Pothole,Pothole,0.0453858024691358,data/raw/road_damage/India/India/train/images/India_008390.jpg,RDD2022,India,train
India_008391.jpg,1,Alligator Crack,Alligator Crack,0.0871875,data/raw/road_damage/India/India/train/images/India_008391.jpg,RDD2022,India,train
India_008395.jpg,3,Alligator Crack|Pothole,Pothole,0.0519097222222222,data/raw/road_damage/India/India/train/images/India_008395.jpg,RDD2022,India,train
India_008396.jpg,1,Longitudinal Crack,Longitudinal Crack,0.0230864197530864,data/raw/road_damage/India/India/train/images/India_008396.jpg,RDD2022,India,train
India_008400.jpg,3,Alligator Crack|Longitudinal Crack|Pothole,Alligator Crack,0.0522453703703703,data/raw/road_damage/India/India/train/images/India_008400.jpg,RDD2022,India,train
India_008407.jpg,2,Alligator Crack|Longitudinal Crack,Alligator Crack,0.0924479166666666,data/raw/road_damage/India/India/train/images/India_008407.jpg,RDD2022,India,train
India_008416.jpg,7,Alligator Crack|Longitudinal Crack|Pothole,Pothole,0.0668827160493827,data/raw/road_damage/India/India/train/images/India_008416.jpg,RDD2022,India,train
India_008420.jpg,4,Longitudinal Crack,Longitudinal Crack,0.0247897376543209,data/raw/road_damage/India/India/train/images/India_008420.jpg,RDD2022,India,train
India_008421.jpg,1,Pothole,Pothole,0.1567708333333333,data/raw/road_damage/India/India/train/images/India_008421.jpg,RDD2022,India,train
India_008425.jpg,1,Pothole,Pothole,0.0353414351851851,data/raw/road_damage/India/India/train/images/India_008425.jpg,RDD2022,India,train
India_008430.jpg,1,Alligator Crack,Alligator Crack,0.1724479166666666,data/raw/road_damage/India/India/train/images/India_008430.jpg,RDD2022,India,train
India_008435.jpg,2,Longitudinal Crack,Longitudinal Crack,0.0212962962962962,data/raw/road_damage/India/India/train/images/India_008435.jpg,RDD2022,India,train
India_008436.jpg,1,Pothole,Pothole,0.0119097222222222,data/raw/road_damage/India/India/train/images/India_008436.jpg,RDD2022,India,train
India_008437.jpg,5,Alligator Crack|Longitudinal Crack|Pothole,Longitudinal Crack,0.1978530092592592,data/raw/road_damage/India/India/train/images/India_008437.jpg,RDD2022,India,train
India_008440.jpg,2,Alligator Crack|Pothole,Alligator Crack,0.1924382716049382,data/raw/road_damage/India/India/train/images/India_008440.jpg,RDD2022,India,train
India_008446.jpg,1,Pothole,Pothole,0.0029706790123456,data/raw/road_damage/India/India/train/images/India_008446.jpg,RDD2022,India,train
India_008458.jpg,2,Pothole,Pothole,0.0108217592592592,data/raw/road_damage/India/India/train/images/India_008458.jpg,RDD2022,India,train
India_008465.jpg,2,Alligator Crack|Pothole,Alligator Crack,0.2443171296296296,data/raw/road_damage/India/India/train/images/India_008465.jpg,RDD2022,India,train
India_008466.jpg,1,Alligator Crack,Alligator Crack,0.095,data/raw/road_damage/India/India/train/images/India_008466.jpg,RDD2022,India,train
India_008468.jpg,1,Alligator Crack,Alligator Crack,0.0696759259259259,data/raw/road_damage/India/India/train/images/India_008468.jpg,RDD2022,India,train
India_008471.jpg,2,Alligator Crack|Pothole,Alligator Crack,0.1705092592592592,data/raw/road_damage/India/India/train/images/India_008471.jpg,RDD2022,India,train
India_008475.jpg,1,Pothole,Pothole,0.0078510802469135,data/raw/road_damage/India/India/train/images/India_008475.jpg,RDD2022,India,train
India_008479.jpg,3,Longitudinal Crack|Pothole,Longitudinal Crack,0.0742283950617283,data/raw/road_damage/India/India/train/images/India_008479.jpg,RDD2022,India,train
India_008480.jpg,1,Alligator Crack,Alligator Crack,0.1054861111111111,data/raw/road_damage/India/India/train/images/India_008480.jpg,RDD2022,India,train
India_008486.jpg,2,Alligator Crack,Alligator Crack,0.0559027777777777,data/raw/road_damage/India/India/train/images/India_008486.jpg,RDD2022,India,train
India_008492.jpg,1,Pothole,Pothole,0.0114814814814814,data/raw/road_damage/India/India/train/images/India_008492.jpg,RDD2022,India,train
India_008494.jpg,1,Alligator Crack,Alligator Crack,0.0414814814814814,data/raw/road_damage/India/India/train/images/India_008494.jpg,RDD2022,India,train
India_008495.jpg,3,Longitudinal Crack,Longitudinal Crack,0.0298688271604938,data/raw/road_damage/India/India/train/images/India_008495.jpg,RDD2022,India,train
India_008496.jpg,1,Alligator Crack,Alligator Crack,0.2481481481481481,data/raw/road_damage/India/India/train/images/India_008496.jpg,RDD2022,India,train
India_008499.jpg,1,Pothole,Pothole,0.01125,data/raw/road_damage/India/India/train/images/India_008499.jpg,RDD2022,India,train
India_008503.jpg,2,Longitudinal Crack|Pothole,Pothole,0.0787654320987654,data/raw/road_damage/India/India/train/images/India_008503.jpg,RDD2022,India,train
India_008504.jpg,3,Alligator Crack|Longitudinal Crack,Alligator Crack,0.1050752314814814,data/raw/road_damage/India/India/train/images/India_008504.jpg,RDD2022,India,train
India_008505.jpg,1,Pothole,Pothole,0.387133487654321,data/raw/road_damage/India/India/train/images/India_008505.jpg,RDD2022,India,train
India_008507.jpg,1,Alligator Crack,Alligator Crack,0.1761689814814814,data/raw/road_damage/India/India/train/images/India_008507.jpg,RDD2022,India,train
India_008511.jpg,1,Pothole,Pothole,0.02875,data/raw/road_damage/India/India/train/images/India_008511.jpg,RDD2022,India,train
India_008512.jpg,1,Pothole,Pothole,0.0020833333333333,data/raw/road_damage/India/India/train/images/India_008512.jpg,RDD2022,India,train
India_008515.jpg,3,Alligator Crack|Longitudinal Crack,Longitudinal Crack,0.1005555555555555,data/raw/road_damage/India/India/train/images/India_008515.jpg,RDD2022,India,train
India_008523.jpg,2,Pothole,Pothole,0.1125925925925925,data/raw/road_damage/India/India/train/images/India_008523.jpg,RDD2022,India,train
India_008524.jpg,1,Pothole,Pothole,0.0022183641975308,data/raw/road_damage/India/India/train/images/India_008524.jpg,RDD2022,India,train
India_008528.jpg,1,Longitudinal Crack,Longitudinal Crack,0.0344328703703703,data/raw/road_damage/India/India/train/images/India_008528.jpg,RDD2022,India,train
India_008530.jpg,1,Alligator Crack,Alligator Crack,0.0943827160493827,data/raw/road_damage/India/India/train/images/India_008530.jpg,RDD2022,India,train
India_008532.jpg,1,Alligator Crack,Alligator Crack,0.1524691358024691,data/raw/road_damage/India/India/train/images/India_008532.jpg,RDD2022,India,train
India_008535.jpg,1,Pothole,Pothole,0.0021643518518518,data/raw/road_damage/India/India/train/images/India_008535.jpg,RDD2022,India,train
India_008540.jpg,1,Longitudinal Crack,Longitudinal Crack,0.0087962962962962,data/raw/road_damage/India/India/train/images/India_008540.jpg,RDD2022,India,train
India_008541.jpg,1,Alligator Crack,Alligator Crack,0.2322530864197531,data/raw/road_damage/India/India/train/images/India_008541.jpg,RDD2022,India,train
India_008544.jpg,1,Pothole,Pothole,0.1727835648148148,data/raw/road_damage/India/India/train/images/India_008544.jpg,RDD2022,India,train
India_008548.jpg,2,Pothole,Pothole,0.1397974537037037,data/raw/road_damage/India/India/train/images/India_008548.jpg,RDD2022,India,train
India_008553.jpg,1,Alligator Crack,Alligator Crack,0.1975231481481481,data/raw/road_damage/India/India/train/images/India_008553.jpg,RDD2022,India,train
India_008557.jpg,1,Pothole,Pothole,0.0043209876543209,data/raw/road_damage/India/India/train/images/India_008557.jpg,RDD2022,India,train
India_008558.jpg,1,Alligator Crack,Alligator Crack,0.1516666666666666,data/raw/road_damage/India/India/train/images/India_008558.jpg,RDD2022,India,train
India_008563.jpg,3,Alligator Crack|Pothole,Alligator Crack,0.1777584876543209,data/raw/road_damage/India/India/train/images/India_008563.jpg,RDD2022,India,train
India_008565.jpg,1,Alligator Crack,Alligator Crack,0.2110223765432098,data/raw/road_damage/India/India/train/images/India_008565.jpg,RDD2022,India,train
India_008569.jpg,1,Pothole,Pothole,0.006670524691358,data/raw/road_damage/India/India/train/images/India_008569.jpg,RDD2022,India,train
India_008572.jpg,3,Alligator Crack|Longitudinal Crack|Pothole,Pothole,0.1648939043209876,data/raw/road_damage/India/India/train/images/India_008572.jpg,RDD2022,India,train
India_008574.jpg,1,Alligator Crack,Alligator Crack,0.0816203703703703,data/raw/road_damage/India/India/train/images/India_008574.jpg,RDD2022,India,train
India_008575.jpg,1,Longitudinal Crack,Longitudinal Crack,0.0037827932098765,data/raw/road_damage/India/India/train/images/India_008575.jpg,RDD2022,India,train
India_008576.jpg,5,Alligator Crack|Pothole,Pothole,0.1194714506172839,data/raw/road_damage/India/India/train/images/India_008576.jpg,RDD2022,India,train
India_008582.jpg,3,Alligator Crack|Longitudinal Crack,Longitudinal Crack,0.1052469135802469,data/raw/road_damage/India/India/train/images/India_008582.jpg,RDD2022,India,train
India_008584.jpg,1,Alligator Crack,Alligator Crack,0.1338734567901234,data/raw/road_damage/India/India/train/images/India_008584.jpg,RDD2022,India,train
India_008585.jpg,1,Alligator Crack,Alligator Crack,0.1092361111111111,data/raw/road_damage/India/India/train/images/India_008585.jpg,RDD2022,India,train
India_008588.jpg,2,Alligator Crack|Longitudinal Crack,Alligator Crack,0.0962962962962963,data/raw/road_damage/India/India/train/images/India_008588.jpg,RDD2022,India,train
India_008592.jpg,2,Longitudinal Crack,Longitudinal Crack,0.1192746913580247,data/raw/road_damage/India/India/train/images/India_008592.jpg,RDD2022,India,train
India_008597.jpg,8,Alligator Crack|Pothole,Pothole,0.6681481481481482,data/raw/road_damage/India/India/train/images/India_008597.jpg,RDD2022,India,train
India_008606.jpg,3,Alligator Crack|Longitudinal Crack,Alligator Crack,0.0639544753086419,data/raw/road_damage/India/India/train/images/India_008606.jpg,RDD2022,India,train
India_008609.jpg,3,Pothole,Pothole,0.0644444444444444,data/raw/road_damage/India/India/train/images/India_008609.jpg,RDD2022,India,train
India_008610.jpg,1,Longitudinal Crack,Longitudinal Crack,0.0435339506172839,data/raw/road_damage/India/India/train/images/India_008610.jpg,RDD2022,India,train
India_008611.jpg,1,Longitudinal Crack,Longitudinal Crack,0.1083217592592592,data/raw/road_damage/India/India/train/images/India_008611.jpg,RDD2022,India,train
India_008616.jpg,2,Longitudinal Crack,Longitudinal Crack,0.0618981481481481,data/raw/road_damage/India/India/train/images/India_008616.jpg,RDD2022,India,train
India_008618.jpg,2,Alligator Crack|Pothole,Pothole,0.2027835648148148,data/raw/road_damage/India/India/train/images/India_008618.jpg,RDD2022,India,train
India_008620.jpg,5,Alligator Crack|Pothole,Pothole,0.1953472222222222,data/raw/road_damage/India/India/train/images/India_008620.jpg,RDD2022,India,train
India_008623.jpg,1,Alligator Crack,Alligator Crack,0.1263927469135802,data/raw/road_damage/India/India/train/images/India_008623.jpg,RDD2022,India,train
India_008627.jpg,2,Pothole,Pothole,0.00625,data/raw/road_damage/India/India/train/images/India_008627.jpg,RDD2022,India,train
India_008632.jpg,2,Pothole,Pothole,0.0042129629629629,data/raw/road_damage/India/India/train/images/India_008632.jpg,RDD2022,India,train
India_008633.jpg,1,Alligator Crack,Alligator Crack,0.0410223765432098,data/raw/road_damage/India/India/train/images/India_008633.jpg,RDD2022,India,train
India_008636.jpg,4,Alligator Crack|Pothole,Pothole,0.4741685956790124,data/raw/road_damage/India/India/train/images/India_008636.jpg,RDD2022,India,train
India_008637.jpg,1,Longitudinal Crack,Longitudinal Crack,0.1070119598765432,data/raw/road_damage/India/India/train/images/India_008637.jpg,RDD2022,India,train
India_008639.jpg,6,Alligator Crack|Pothole,Pothole,0.0408854166666666,data/raw/road_damage/India/India/train/images/India_008639.jpg,RDD2022,India,train
India_008643.jpg,1,Longitudinal Crack,Longitudinal Crack,0.0462924382716049,data/raw/road_damage/India/India/train/images/India_008643.jpg,RDD2022,India,train
India_008649.jpg,1,Longitudinal Crack,Longitudinal Crack,0.0376215277777777,data/raw/road_damage/India/India/train/images/India_008649.jpg,RDD2022,India,train
India_008650.jpg,1,Alligator Crack,Alligator Crack,0.1906905864197531,data/raw/road_damage/India/India/train/images/India_008650.jpg,RDD2022,India,train
India_008652.jpg,7,Pothole,Pothole,0.0273726851851851,data/raw/road_damage/India/India/train/images/India_008652.jpg,RDD2022,India,train
India_008654.jpg,1,Alligator Crack,Alligator Crack,0.1170814043209876,data/raw/road_damage/India/India/train/images/India_008654.jpg,RDD2022,India,train
India_008657.jpg,2,Alligator Crack,Alligator Crack,0.0656442901234568,data/raw/road_damage/India/India/train/images/India_008657.jpg,RDD2022,India,train
India_008658.jpg,3,Alligator Crack|Longitudinal Crack,Longitudinal Crack,0.0868287037037037,data/raw/road_damage/India/India/train/images/India_008658.jpg,RDD2022,India,train
India_008659.jpg,4,Longitudinal Crack|Pothole,Pothole,0.0571759259259259,data/raw/road_damage/India/India/train/images/India_008659.jpg,RDD2022,India,train
India_008661.jpg,2,Pothole,Pothole,0.0126774691358024,data/raw/road_damage/India/India/train/images/India_008661.jpg,RDD2022,India,train
India_008662.jpg,4,Alligator Crack|Pothole,Pothole,0.0456809413580246,data/raw/road_damage/India/India/train/images/India_008662.jpg,RDD2022,India,train
India_008664.jpg,1,Alligator Crack,Alligator Crack,0.048125,data/raw/road_damage/India/India/train/images/India_008664.jpg,RDD2022,India,train
India_008667.jpg,2,Longitudinal Crack|Pothole,Pothole,0.0473823302469135,data/raw/road_damage/India/India/train/images/India_008667.jpg,RDD2022,India,train
India_008670.jpg,3,Pothole,Pothole,0.2292534722222222,data/raw/road_damage/India/India/train/images/India_008670.jpg,RDD2022,India,train
India_008673.jpg,5,Pothole,Pothole,0.0141203703703703,data/raw/road_damage/India/India/train/images/India_008673.jpg,RDD2022,India,train
India_008675.jpg,1,Alligator Crack,Alligator Crack,0.1497067901234567,data/raw/road_damage/India/India/train/images/India_008675.jpg,RDD2022,India,train
India_008676.jpg,3,Alligator Crack|Pothole,Pothole,0.2426736111111111,data/raw/road_damage/India/India/train/images/India_008676.jpg,RDD2022,India,train
India_008677.jpg,1,Pothole,Pothole,0.0067708333333333,data/raw/road_damage/India/India/train/images/India_008677.jpg,RDD2022,India,train
India_008680.jpg,1,Alligator Crack,Alligator Crack,0.1559645061728395,data/raw/road_damage/India/India/train/images/India_008680.jpg,RDD2022,India,train
India_008682.jpg,5,Alligator Crack|Longitudinal Crack|Pothole,Pothole,0.1007908950617283,data/raw/road_damage/India/India/train/images/India_008682.jpg,RDD2022,India,train
India_008684.jpg,2,Alligator Crack|Longitudinal Crack,Alligator Crack,0.1264891975308642,data/raw/road_damage/India/India/train/images/India_008684.jpg,RDD2022,India,train
India_008691.jpg,1,Alligator Crack,Alligator Crack,0.0626388888888888,data/raw/road_damage/India/India/train/images/India_008691.jpg,RDD2022,India,train
India_008694.jpg,6,Pothole,Pothole,0.0118634259259259,data/raw/road_damage/India/India/train/images/India_008694.jpg,RDD2022,India,train
India_008695.jpg,1,Pothole,Pothole,0.0056481481481481,data/raw/road_damage/India/India/train/images/India_008695.jpg,RDD2022,India,train
India_008698.jpg,2,Alligator Crack|Pothole,Alligator Crack,0.0216666666666666,data/raw/road_damage/India/India/train/images/India_008698.jpg,RDD2022,India,train
India_008701.jpg,6,Alligator Crack|Longitudinal Crack|Pothole,Pothole,0.0529475308641975,data/raw/road_damage/India/India/train/images/India_008701.jpg,RDD2022,India,train
India_008703.jpg,4,Alligator Crack|Pothole,Pothole,0.1173958333333333,data/raw/road_damage/India/India/train/images/India_008703.jpg,RDD2022,India,train
India_008704.jpg,3,Alligator Crack,Alligator Crack,0.0275424382716049,data/raw/road_damage/India/India/train/images/India_008704.jpg,RDD2022,India,train
India_008706.jpg,1,Alligator Crack,Alligator Crack,0.1587962962962963,data/raw/road_damage/India/India/train/images/India_008706.jpg,RDD2022,India,train
India_008707.jpg,1,Alligator Crack,Alligator Crack,0.1300077160493827,data/raw/road_damage/India/India/train/images/India_008707.jpg,RDD2022,India,train
India_008711.jpg,1,Alligator Crack,Alligator Crack,0.0737654320987654,data/raw/road_damage/India/India/train/images/India_008711.jpg,RDD2022,India,train
India_008712.jpg,3,Longitudinal Crack|Pothole,Pothole,0.0243981481481481,data/raw/road_damage/India/India/train/images/India_008712.jpg,RDD2022,India,train
India_008715.jpg,1,Alligator Crack,Alligator Crack,0.0833275462962963,data/raw/road_damage/India/India/train/images/India_008715.jpg,RDD2022,India,train
India_008719.jpg,1,Alligator Crack,Alligator Crack,0.0855401234567901,data/raw/road_damage/India/India/train/images/India_008719.jpg,RDD2022,India,train
India_008724.jpg,1,Alligator Crack,Alligator Crack,0.0421836419753086,data/raw/road_damage/India/India/train/images/India_008724.jpg,RDD2022,India,train
India_008726.jpg,1,Pothole,Pothole,0.0110339506172839,data/raw/road_damage/India/India/train/images/India_008726.jpg,RDD2022,India,train
India_008728.jpg,4,Alligator Crack|Pothole,Pothole,0.1869637345679012,data/raw/road_damage/India/India/train/images/India_008728.jpg,RDD2022,India,train
India_008731.jpg,1,Alligator Crack,Alligator Crack,0.1191203703703703,data/raw/road_damage/India/India/train/images/India_008731.jpg,RDD2022,India,train
India_008732.jpg,1,Longitudinal Crack,Longitudinal Crack,0.0257407407407407,data/raw/road_damage/India/India/train/images/India_008732.jpg,RDD2022,India,train
India_008733.jpg,1,Pothole,Pothole,0.1585879629629629,data/raw/road_damage/India/India/train/images/India_008733.jpg,RDD2022,India,train
India_008734.jpg,1,Longitudinal Crack,Longitudinal Crack,0.0054012345679012,data/raw/road_damage/India/India/train/images/India_008734.jpg,RDD2022,India,train
India_008739.jpg,1,Longitudinal Crack,Longitudinal Crack,0.0192418981481481,data/raw/road_damage/India/India/train/images/India_008739.jpg,RDD2022,India,train
India_008745.jpg,3,Alligator Crack,Alligator Crack,0.0960841049382716,data/raw/road_damage/India/India/train/images/India_008745.jpg,RDD2022,India,train
India_008746.jpg,2,Alligator Crack|Pothole,Alligator Crack,0.0572492283950617,data/raw/road_damage/India/India/train/images/India_008746.jpg,RDD2022,India,train
India_008749.jpg,7,Alligator Crack|Longitudinal Crack|Pothole,Pothole,0.0490567129629629,data/raw/road_damage/India/India/train/images/India_008749.jpg,RDD2022,India,train
India_008750.jpg,2,Alligator Crack|Pothole,Alligator Crack,0.0515567129629629,data/raw/road_damage/India/India/train/images/India_008750.jpg,RDD2022,India,train
India_008752.jpg,3,Alligator Crack|Longitudinal Crack|Pothole,Pothole,0.1076388888888889,data/raw/road_damage/India/India/train/images/India_008752.jpg,RDD2022,India,train
India_008755.jpg,1,Longitudinal Crack,Longitudinal Crack,0.0069675925925925,data/raw/road_damage/India/India/train/images/India_008755.jpg,RDD2022,India,train
India_008762.jpg,5,Alligator Crack|Pothole,Pothole,0.1361574074074074,data/raw/road_damage/India/India/train/images/India_008762.jpg,RDD2022,India,train
India_008768.jpg,1,Alligator Crack,Alligator Crack,0.1116435185185185,data/raw/road_damage/India/India/train/images/India_008768.jpg,RDD2022,India,train
India_008771.jpg,2,Pothole,Pothole,0.1518518518518518,data/raw/road_damage/India/India/train/images/India_008771.jpg,RDD2022,India,train
India_008772.jpg,4,Alligator Crack|Longitudinal Crack|Pothole,Longitudinal Crack,0.0859471450617283,data/raw/road_damage/India/India/train/images/India_008772.jpg,RDD2022,India,train
India_008780.jpg,1,Alligator Crack,Alligator Crack,0.0793479938271605,data/raw/road_damage/India/India/train/images/India_008780.jpg,RDD2022,India,train
India_008789.jpg,1,Pothole,Pothole,0.015625,data/raw/road_damage/India/India/train/images/India_008789.jpg,RDD2022,India,train
India_008790.jpg,2,Longitudinal Crack|Transverse Crack,Longitudinal Crack,0.0228298611111111,data/raw/road_damage/India/India/train/images/India_008790.jpg,RDD2022,India,train
India_008792.jpg,1,Alligator Crack,Alligator Crack,0.1359027777777778,data/raw/road_damage/India/India/train/images/India_008792.jpg,RDD2022,India,train
India_008798.jpg,1,Alligator Crack,Alligator Crack,0.1989236111111111,data/raw/road_damage/India/India/train/images/India_008798.jpg,RDD2022,India,train
India_008800.jpg,2,Alligator Crack|Longitudinal Crack,Alligator Crack,0.2239814814814814,data/raw/road_damage/India/India/train/images/India_008800.jpg,RDD2022,India,train
India_008801.jpg,2,Pothole|Transverse Crack,Pothole,0.0849131944444444,data/raw/road_damage/India/India/train/images/India_008801.jpg,RDD2022,India,train
India_008802.jpg,3,Alligator Crack|Longitudinal Crack|Pothole,Alligator Crack,0.0293981481481481,data/raw/road_damage/India/India/train/images/India_008802.jpg,RDD2022,India,train
India_008807.jpg,1,Pothole,Pothole,0.0049189814814814,data/raw/road_damage/India/India/train/images/India_008807.jpg,RDD2022,India,train
India_008809.jpg,1,Longitudinal Crack,Longitudinal Crack,0.0051234567901234,data/raw/road_damage/India/India/train/images/India_008809.jpg,RDD2022,India,train
India_008812.jpg,1,Alligator Crack,Alligator Crack,0.0491898148148148,data/raw/road_damage/India/India/train/images/India_008812.jpg,RDD2022,India,train
India_008813.jpg,2,Longitudinal Crack,Longitudinal Crack,0.0163966049382716,data/raw/road_damage/India/India/train/images/India_008813.jpg,RDD2022,India,train
